Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,States,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Discount_Amount,Years,Customer_Duration,Returned_Items,Return_Reason
2640,CA-2014-108441,2016-06-12,2016-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0,16.6764,0,2016,old customer,Not Returned,Not Returned
2641,CA-2014-108441,2016-06-12,2016-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,85.824,2016,old customer,Not Returned,Not Returned
2870,CA-2014-143861,2016-06-12,2016-06-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,3.4176,2016,old customer,Not Returned,Not Returned
5497,CA-2014-117821,2016-06-12,2016-06-16,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176,12.784,2016,old customer,Not Returned,Not Returned
9175,CA-2014-119424,2016-06-12,2016-06-14,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,14.3952,2016,old customer,Not Returned,Not Returned
9176,CA-2014-119424,2016-06-12,2016-06-14,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312,0,2016,old customer,Not Returned,Not Returned
9537,CA-2014-124191,2016-06-12,2016-06-14,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,-6.8634,5.3136,2016,old customer,Not Returned,Not Returned
1446,CA-2014-102337,2016-06-13,2016-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,0.2,-39.1248,32.9472,2016,old customer,Not Returned,Not Returned
1447,CA-2014-102337,2016-06-13,2016-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,7,0.3,-87.3418,141.0906,2016,old customer,Not Returned,Not Returned
1448,CA-2014-102337,2016-06-13,2016-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.998,9.5968,2016,old customer,Not Returned,Not Returned
7265,CA-2014-122056,2016-06-13,2016-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.9208,0,2016,old customer,Not Returned,Not Returned
7731,CA-2014-104850,2016-06-13,2016-06-19,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,58.2272,2016,old customer,Not Returned,Not Returned
346,CA-2014-169901,2016-06-15,2016-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,9.5952,2016,new customer,Not Returned,Not Returned
673,CA-2014-111178,2016-06-15,2016-06-22,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,3.912,2016,old customer,Not Returned,Not Returned
2873,CA-2014-135167,2016-06-15,2016-06-20,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.7466,0,2016,old customer,Not Returned,Not Returned
5476,CA-2014-169691,2016-06-15,2016-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2,0,2016,old customer,Not Returned,Not Returned
5477,CA-2014-169691,2016-06-15,2016-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0,22.8285,0,2016,old customer,Not Returned,Not Returned
5478,CA-2014-169691,2016-06-15,2016-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906,0,2016,old customer,Not Returned,Not Returned
7090,CA-2014-118864,2016-06-15,2016-06-19,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975,23.992,2016,old customer,Not Returned,Not Returned
8697,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,0.2,26.9973,47.9952,2016,old customer,Returned,Product Ordered Accidently
8698,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168,4,0.2,9.3504,6.2336,2016,old customer,Returned,Product Ordered Accidently
8699,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.224,48.384,2016,old customer,Returned,Product Ordered Accidently
8700,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8,0.2,223.9936,447.9872,2016,old customer,Returned,Product Ordered Accidently
8701,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,76.608,8,0.2,6.7032,15.3216,2016,old customer,Returned,Product Ordered Accidently
8702,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,28.5552,2016,old customer,Returned,Product Ordered Accidently
8703,CA-2014-119284,2016-06-15,2016-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,18.272,2016,old customer,Returned,Product Ordered Accidently
8789,CA-2014-126914,2016-06-15,2016-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,139.6704,2016,old customer,Not Returned,Not Returned
8790,CA-2014-126914,2016-06-15,2016-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,15.5456,2016,old customer,Not Returned,Not Returned
267,CA-2014-136826,2016-06-16,2016-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,2.8032,2016,old customer,Not Returned,Not Returned
830,CA-2014-129462,2016-06-16,2016-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588,0,2016,old customer,Not Returned,Not Returned
831,CA-2014-129462,2016-06-16,2016-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848,0,2016,old customer,Not Returned,Not Returned
832,CA-2014-129462,2016-06-16,2016-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346,0,2016,old customer,Not Returned,Not Returned
833,CA-2014-129462,2016-06-16,2016-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0,17.1574,0,2016,old customer,Not Returned,Not Returned
2258,CA-2014-105214,2016-06-16,2016-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,242.592,2016,old customer,Not Returned,Not Returned
2259,CA-2014-105214,2016-06-16,2016-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138,0,2016,old customer,Not Returned,Not Returned
2706,CA-2014-155873,2016-06-16,2016-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.3368,0,2016,old customer,Not Returned,Not Returned
2707,CA-2014-155873,2016-06-16,2016-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44,3,0,9.3312,0,2016,old customer,Not Returned,Not Returned
2708,CA-2014-155873,2016-06-16,2016-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368,0,2016,old customer,Not Returned,Not Returned
4542,US-2014-132206,2016-06-16,2016-06-21,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7,0.8,-8.904,4.7488,2016,old customer,Not Returned,Not Returned
6745,CA-2014-111269,2016-06-16,2016-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,6,0.2,107.9892,95.9904,2016,old customer,Not Returned,Not Returned
6746,CA-2014-111269,2016-06-16,2016-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,23.92,5,0.2,1.794,4.784,2016,old customer,Not Returned,Not Returned
98,CA-2014-157833,2016-06-17,2016-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,10.2624,2016,old customer,Not Returned,Not Returned
1012,CA-2014-118437,2016-06-17,2016-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0,46.575,0,2016,old customer,Not Returned,Not Returned
1013,CA-2014-118437,2016-06-17,2016-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687,0,2016,old customer,Not Returned,Not Returned
2501,CA-2014-131618,2016-06-17,2016-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12.224,2,0.2,4.4312,2.4448,2016,old customer,Returned,Customer Dissatified With Product
2502,CA-2014-131618,2016-06-17,2016-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.304,4,0.8,-3.5712,1.8432,2016,old customer,Returned,Customer Dissatified With Product
2503,CA-2014-131618,2016-06-17,2016-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,4,0.8,-16.38,7.488,2016,old customer,Returned,Customer Dissatified With Product
6604,CA-2014-146346,2016-06-17,2016-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292,29.2704,2016,old customer,Not Returned,Not Returned
7915,CA-2014-165323,2016-06-17,2016-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205,0,2016,old customer,Not Returned,Not Returned
7916,CA-2014-165323,2016-06-17,2016-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072,0,2016,old customer,Not Returned,Not Returned
4496,CA-2014-112753,2016-06-18,2016-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,137.688525,2016,old customer,Returned,Product Description Inaccurate
4497,CA-2014-112753,2016-06-18,2016-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512,0,2016,old customer,Returned,Product Description Inaccurate
6304,CA-2014-162712,2016-06-18,2016-06-20,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,14.8704,2016,old customer,Not Returned,Not Returned
653,CA-2014-140844,2016-06-19,2016-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.9754,0,2016,old customer,Not Returned,Not Returned
654,CA-2014-140844,2016-06-19,2016-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312,0,2016,old customer,Not Returned,Not Returned
2480,CA-2014-141992,2016-06-19,2016-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388,2.2368,2016,old customer,Not Returned,Not Returned
2481,CA-2014-141992,2016-06-19,2016-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366,30.7168,2016,old customer,Not Returned,Not Returned
4101,US-2014-102288,2016-06-19,2016-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072,1.8112,2016,old customer,Not Returned,Not Returned
4102,US-2014-102288,2016-06-19,2016-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11,0.3552,2016,old customer,Not Returned,Not Returned
4103,US-2014-102288,2016-06-19,2016-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072,29.2352,2016,old customer,Not Returned,Not Returned
7105,CA-2014-128944,2016-06-19,2016-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352,228.0348,2016,old customer,Not Returned,Not Returned
7106,CA-2014-128944,2016-06-19,2016-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272,7.7568,2016,old customer,Not Returned,Not Returned
7107,CA-2014-128944,2016-06-19,2016-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291,24.4656,2016,old customer,Not Returned,Not Returned
9287,CA-2014-154011,2016-06-19,2016-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208,5.5104,2016,old customer,Not Returned,Not Returned
9288,CA-2014-154011,2016-06-19,2016-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,137.2455,2016,old customer,Not Returned,Not Returned
9828,CA-2014-169999,2016-06-19,2016-06-26,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465,0,2016,old customer,Not Returned,Not Returned
9829,CA-2014-169999,2016-06-19,2016-06-26,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11.568,3,0.2,3.7596,2.3136,2016,old customer,Not Returned,Not Returned
9855,CA-2014-138870,2016-06-19,2016-06-23,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,0,21.1344,0,2016,old customer,Not Returned,Not Returned
9856,CA-2014-138870,2016-06-19,2016-06-23,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,24.56,2,0,11.5432,0,2016,old customer,Not Returned,Not Returned
823,CA-2014-101434,2016-06-20,2016-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991,0,2016,old customer,Not Returned,Not Returned
824,CA-2014-101434,2016-06-20,2016-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118,0,2016,old customer,Not Returned,Not Returned
890,CA-2014-132934,2016-06-20,2016-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0,14.995,0,2016,old customer,Not Returned,Not Returned
891,CA-2014-132934,2016-06-20,2016-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,10.2624,2016,old customer,Not Returned,Not Returned
1436,CA-2014-106852,2016-06-20,2016-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104,6,0.2,10.8864,6.2208,2016,old customer,Not Returned,Not Returned
1437,CA-2014-106852,2016-06-20,2016-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,2,0.2,0.5904,1.0496,2016,old customer,Not Returned,Not Returned
5293,CA-2014-151218,2016-06-20,2016-06-23,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,1,0.2,0.3348,0.8928,2016,old customer,Not Returned,Not Returned
9689,US-2014-135986,2016-06-20,2016-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,0,15.552,0,2016,old customer,Not Returned,Not Returned
9690,US-2014-135986,2016-06-20,2016-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99,0,2016,old customer,Not Returned,Not Returned
1629,CA-2014-101049,2016-06-21,2016-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.464,3.584,2016,old customer,Not Returned,Not Returned
1630,CA-2014-101049,2016-06-21,2016-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6,0.7,-34.38,28.8792,2016,old customer,Not Returned,Not Returned
7895,CA-2014-124744,2016-06-21,2016-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0,40.376,0,2016,old customer,Not Returned,Not Returned
7896,CA-2014-124744,2016-06-21,2016-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576,0,2016,old customer,Not Returned,Not Returned
7897,CA-2014-124744,2016-06-21,2016-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0,219.4416,0,2016,old customer,Not Returned,Not Returned
2500,US-2014-133781,2016-06-22,2016-06-23,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,3,0.2,12.6927,7.5216,2016,old customer,Not Returned,Not Returned
2764,CA-2014-165757,2016-06-22,2016-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,7.2324,2016,old customer,Not Returned,Not Returned
2765,CA-2014-165757,2016-06-22,2016-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,21.8085,2016,old customer,Not Returned,Not Returned
2766,CA-2014-165757,2016-06-22,2016-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,1.7856,2016,old customer,Not Returned,Not Returned
7283,CA-2014-155936,2016-06-22,2016-06-29,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,2.4288,2016,old customer,Not Returned,Not Returned
9033,CA-2014-105823,2016-06-22,2016-06-26,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0,146.388,0,2016,old customer,Not Returned,Not Returned
201,CA-2014-105074,2016-06-24,2016-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,4.3488,2016,old customer,Not Returned,Not Returned
417,CA-2014-122105,2016-06-24,2016-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984,0,2016,old customer,Not Returned,Not Returned
1511,CA-2014-100384,2016-06-24,2016-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0,111.824,0,2016,old customer,Not Returned,Not Returned
1512,CA-2014-100384,2016-06-24,2016-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,9,0,11.8206,0,2016,old customer,Not Returned,Not Returned
